"group","id","time","y"
26,3,11,5
26,3,12,4
26,3,13,4
26,3,14,4
26,3,15,4
26,3,16,5
26,3,17,4
26,3,18,5
26,3,19,5
26,3,20,4
26,3,21,5
26,3,22,3
26,3,23,5
26,3,24,4
26,3,25,5
26,3,26,3
26,3,27,4
26,3,28,4
26,3,29,4
26,3,30,3
26,3,31,4
26,3,32,3
26,3,33,3
26,3,34,5
26,3,35,5
26,3,36,4
26,3,37,4
26,3,38,4
26,3,39,4
26,3,40,4
26,3,41,3
26,3,42,4
26,3,43,4
26,3,44,4
26,3,45,4
26,3,46,4
26,3,47,5
26,3,48,4
26,3,49,5
26,3,50,5
26,3,51,4
26,3,52,3
26,3,53,5
26,3,54,4
26,3,55,5
26,3,56,5
26,3,57,4
26,3,58,4
26,3,59,4
26,3,60,4
26,3,61,4
26,3,62,4
26,3,63,5
26,3,64,5
26,3,65,4
26,3,66,4
26,3,67,5
26,3,68,4
26,3,69,4
26,3,70,5
26,3,71,4
26,3,72,4
26,3,73,4
26,3,74,3
26,3,75,3
26,3,76,3
26,3,77,4
26,3,78,4
26,3,79,4
26,3,80,4
26,4,1,3
26,4,2,3
26,4,3,3
26,4,4,4
26,4,5,4
26,4,6,4
26,4,7,7
26,4,8,3
26,4,9,4
26,4,10,4
26,4,11,4
26,4,12,6
26,4,13,5
26,4,14,3
26,4,15,4
26,4,16,3
26,4,17,4
26,4,18,3
26,4,19,3
26,4,20,5
26,4,21,4
26,4,22,3
26,4,23,4
26,4,24,5
26,4,25,4
26,4,26,4
26,4,27,5
26,4,28,4
26,4,29,4
26,4,30,4
26,4,31,4
26,4,32,4
26,4,33,3
26,4,34,2
26,4,35,4
26,4,36,4
26,4,37,3
26,4,38,4
26,4,39,4
26,4,40,3
26,4,41,5
26,4,42,4
26,4,43,5
26,4,44,4
26,4,45,4
26,4,46,5
26,4,47,4
26,4,48,4
26,4,49,4
26,4,50,4
26,4,51,4
26,4,52,5
26,4,53,4
26,4,54,3
26,4,55,4
26,4,56,4
26,4,57,6
26,4,58,4
26,4,59,5
26,4,60,4
26,4,61,4
26,4,62,3
26,4,63,4
26,4,64,3
26,4,65,4
26,4,66,4
26,4,67,4
26,4,68,3
26,4,69,4
26,4,70,3
26,4,71,5
26,4,72,4
26,4,73,4
26,4,74,3
26,4,75,4
26,4,76,4
26,4,77,5
26,4,78,4
26,4,79,4
26,4,80,4
26,5,1,3
26,5,2,6
26,5,3,4
26,5,4,4
26,5,5,3
26,5,6,5
26,5,7,5
26,5,8,4
26,5,9,4
26,5,10,5
26,5,11,3
26,5,12,4
26,5,13,3
26,5,14,5
26,5,15,4
26,5,16,3
26,5,17,4
26,5,18,5
26,5,19,3
26,5,20,6
26,5,21,4
26,5,22,4
26,5,23,4
26,5,24,4
26,5,25,4
26,5,26,3
26,5,27,4
26,5,28,4
26,5,29,4
26,5,30,4
26,5,31,4
26,5,32,4
26,5,33,4
26,5,34,4
26,5,35,3
26,5,36,4
26,5,37,4
26,5,38,4
26,5,39,5
26,5,40,3
26,5,41,5
26,5,42,4
26,5,43,4
26,5,44,4
26,5,45,4
26,5,46,4
26,5,47,3
26,5,48,4
26,5,49,4
26,5,50,5
26,5,51,4
26,5,52,4
26,5,53,4
26,5,54,4
26,5,55,4
26,5,56,4
26,5,57,4
26,5,58,3
26,5,59,4
26,5,60,4
26,5,61,4
26,5,62,4
26,5,63,3
26,5,64,4
26,5,65,3
26,5,66,4
26,5,67,4
26,5,68,4
26,5,69,3
26,5,70,3
26,5,71,4
26,5,72,4
26,5,73,4
26,5,74,5
26,5,75,4
26,5,76,4
26,5,77,4
26,5,78,5
26,5,79,3
26,5,80,4
26,6,1,4
26,6,2,3
26,6,3,5
26,6,4,4
26,6,5,4
26,6,6,3
26,6,7,5
26,6,8,4
26,6,9,3
26,6,10,2
26,6,11,3
26,6,12,5
26,6,13,3
26,6,14,6
26,6,15,3
26,6,16,4
26,6,17,4
26,6,18,5
26,6,19,5
26,6,20,3
26,6,21,4
26,6,22,5
26,6,23,4
26,6,24,6
26,6,25,3
26,6,26,4
26,6,27,4
26,6,28,2
26,6,29,3
26,6,30,4
26,6,31,4
26,6,32,3
26,6,33,5
26,6,34,4
26,6,35,4
26,6,36,4
26,6,37,3
26,6,38,4
26,6,39,4
26,6,40,3
26,6,41,5
26,6,42,3
26,6,43,4
26,6,44,3
26,6,45,5
26,6,46,3
26,6,47,4
26,6,48,3
26,6,49,3
26,6,50,4
26,6,51,4
26,6,52,4
26,6,53,5
26,6,54,4
26,6,55,4
26,6,56,3
26,6,57,3
26,6,58,5
26,6,59,4
26,6,60,4
26,6,61,5
26,6,62,4
26,6,63,4
26,6,64,4
26,6,65,4
26,6,66,4
26,6,67,4
26,6,68,3
26,6,69,4
26,6,70,4
26,6,71,5
26,6,72,5
26,6,73,5
26,6,74,4
26,6,75,4
26,6,76,4
26,6,77,4
26,6,78,3
26,6,79,4
26,6,80,3
27,1,1,3
27,1,2,4
27,1,3,4
27,1,4,4
27,1,5,5
27,1,6,5
27,1,7,3
27,1,8,4
27,1,9,6
27,1,10,4
27,1,11,5
27,1,12,5
27,1,13,4
27,1,14,4
27,1,15,4
27,1,16,3
27,1,17,5
27,1,18,4
27,1,19,3
27,1,20,3
27,1,21,4
27,1,22,2
27,1,23,4
27,1,24,3
27,1,25,3
27,1,26,6
27,1,27,4
27,1,28,4
27,1,29,4
27,1,30,5
27,1,31,5
27,1,32,4
27,1,33,4
27,1,34,4
27,1,35,3
27,1,36,4
27,1,37,3
27,1,38,4
27,1,39,3
27,1,40,4
27,1,41,3
27,1,42,4
27,1,43,5
27,1,44,3
27,1,45,3
27,1,46,3
27,1,47,3
27,1,48,4
27,1,49,4
27,1,50,3
27,1,51,3
27,1,52,5
27,1,53,4
27,1,54,4
27,1,55,3
27,1,56,4
27,1,57,4
27,1,58,3
27,1,59,3
27,1,60,3
27,1,61,4
27,1,62,3
27,1,63,3
27,1,64,5
27,1,65,4
27,1,66,4
27,1,67,3
27,1,68,4
27,1,69,3
27,1,70,5
27,1,71,4
27,1,72,4
27,1,73,3
27,1,74,3
27,1,75,5
27,1,76,4
27,1,77,3
27,1,78,3
27,1,79,4
27,1,80,3
27,2,1,4
27,2,2,5
27,2,3,5
27,2,4,5
27,2,5,4
27,2,6,5
27,2,7,4
27,2,8,2
27,2,9,5
27,2,10,4
27,2,11,5
27,2,12,3
27,2,13,3
27,2,14,4
27,2,15,4
27,2,16,3
27,2,17,4
27,2,18,4
27,2,19,4
27,2,20,3
27,2,21,4
27,2,22,5
27,2,23,4
27,2,24,3
27,2,25,3
27,2,26,5
27,2,27,4
27,2,28,3
27,2,29,5
27,2,30,4
27,2,31,4
27,2,32,4
27,2,33,5
27,2,34,3
27,2,35,4
27,2,36,2
27,2,37,3
27,2,38,5
27,2,39,4
27,2,40,4
27,2,41,3
27,2,42,3
27,2,43,3
27,2,44,4
27,2,45,4
27,2,46,4
27,2,47,4
27,2,48,4
27,2,49,5
27,2,50,4
27,2,51,4
27,2,52,4
27,2,53,4
27,2,54,2
27,2,55,4
27,2,56,4
27,2,57,4
27,2,58,3
27,2,59,3
27,2,60,5
27,2,61,3
27,2,62,4
27,2,63,5
27,2,64,3
27,2,65,4
27,2,66,3
27,2,67,3
27,2,68,5
27,2,69,4
27,2,70,4
27,2,71,3
27,2,72,4
27,2,73,4
27,2,74,3
27,2,75,4
27,2,76,3
27,2,77,3
27,2,78,4
27,2,79,4
27,2,80,4
27,3,1,3
27,3,2,4
27,3,3,4
27,3,4,4
27,3,5,3
27,3,6,5
27,3,7,5
27,3,8,6
27,3,9,4
27,3,10,3
27,3,11,4
27,3,12,3
27,3,13,4
27,3,14,5
27,3,15,5
27,3,16,3
27,3,17,2
27,3,18,4
27,3,19,4
27,3,20,4
27,3,21,3
27,3,22,4
27,3,23,4
27,3,24,3
27,3,25,3
27,3,26,4
27,3,27,4
27,3,28,4
27,3,29,4
27,3,30,4
27,3,31,4
27,3,32,4
27,3,33,4
27,3,34,5
27,3,35,5
27,3,36,3
27,3,37,3
27,3,38,3
27,3,39,4
27,3,40,4
27,3,41,4
27,3,42,5
27,3,43,4
27,3,44,4
27,3,45,3
27,3,46,4
27,3,47,3
27,3,48,5
27,3,49,4
27,3,50,4
27,3,51,4
27,3,52,4
27,3,53,3
27,3,54,4
27,3,55,3
27,3,56,4
27,3,57,4
27,3,58,3
27,3,59,4
27,3,60,4
27,3,61,4
27,3,62,4
27,3,63,4
27,3,64,3
27,3,65,4
27,3,66,3
27,3,67,3
27,3,68,3
27,3,69,4
27,3,70,4
27,3,71,4
27,3,72,4
27,3,73,5
27,3,74,4
27,3,75,3
27,3,76,4
27,3,77,3
27,3,78,4
27,3,79,3
27,3,80,4
27,4,1,4
27,4,2,4
27,4,3,5
27,4,4,4
27,4,5,5
27,4,6,4
27,4,7,5
27,4,8,6
27,4,9,2
27,4,10,4
27,4,11,3
27,4,12,4
27,4,13,5
27,4,14,4
27,4,15,4
27,4,16,4
27,4,17,4
27,4,18,3
27,4,19,4
27,4,20,3
27,4,21,4
27,4,22,5
27,4,23,3
27,4,24,4
27,4,25,4
27,4,26,4
27,4,27,4
27,4,28,3
27,4,29,4
27,4,30,4
27,4,31,4
27,4,32,4
27,4,33,3
27,4,34,4
27,4,35,2
27,4,36,4
27,4,37,4
27,4,38,4
27,4,39,5
27,4,40,4
27,4,41,4
27,4,42,3
27,4,43,4
27,4,44,4
27,4,45,3
27,4,46,4
27,4,47,4
27,4,48,4
27,4,49,2
27,4,50,5
27,4,51,4
27,4,52,3
27,4,53,3
27,4,54,4
27,4,55,4
27,4,56,4
27,4,57,3
27,4,58,4
27,4,59,4
27,4,60,4
27,4,61,4
27,4,62,4
27,4,63,3
27,4,64,4
27,4,65,4
27,4,66,3
27,4,67,4
27,4,68,4
27,4,69,4
27,4,70,4
27,4,71,4
27,4,72,4
27,4,73,4
27,4,74,4
27,4,75,4
27,4,76,3
27,4,77,4
27,4,78,3
27,4,79,4
27,4,80,4
27,5,1,4
27,5,2,5
27,5,3,4
27,5,4,4
27,5,5,3
27,5,6,4
27,5,7,3
27,5,8,4
27,5,9,4
27,5,10,3
27,5,11,4
27,5,12,5
27,5,13,4
27,5,14,4
27,5,15,4
27,5,16,4
27,5,17,4
27,5,18,4
27,5,19,5
27,5,20,2
27,5,21,3
27,5,22,5
27,5,23,4
27,5,24,3
27,5,25,5
27,5,26,3
27,5,27,4
27,5,28,5
27,5,29,3
27,5,30,4
27,5,31,5
27,5,32,2
27,5,33,4
27,5,34,2
27,5,35,3
27,5,36,5
27,5,37,4
27,5,38,5
27,5,39,4
27,5,40,4
27,5,41,4
27,5,42,4
27,5,43,4
27,5,44,5
27,5,45,5
27,5,46,4
27,5,47,3
27,5,48,5
27,5,49,3
27,5,50,3
27,5,51,5
27,5,52,4
27,5,53,3
27,5,54,3
27,5,55,4
27,5,56,4
27,5,57,4
27,5,58,4
27,5,59,4
27,5,60,5
27,5,61,4
27,5,62,5
27,5,63,5
27,5,64,4
27,5,65,4
27,5,66,4
27,5,67,4
27,5,68,3
27,5,69,4
27,5,70,3
27,5,71,3
27,5,72,4
27,5,73,4
27,5,74,4
27,5,75,4
27,5,76,3
27,5,77,4
27,5,78,4
27,5,79,4
27,5,80,3
27,6,1,5
27,6,2,3
27,6,3,4
27,6,4,4
27,6,5,4
27,6,6,5
27,6,7,5
27,6,8,4
27,6,9,6
27,6,10,3
27,6,11,5
27,6,12,4
27,6,13,4
27,6,14,4
27,6,15,4
27,6,16,4
27,6,17,4
27,6,18,3
27,6,19,5
27,6,20,3
27,6,21,5
27,6,22,4
27,6,23,3
27,6,24,4
27,6,25,5
27,6,26,3
27,6,27,3
27,6,28,4
27,6,29,3
27,6,30,4
27,6,31,4
27,6,32,4
27,6,33,4
27,6,34,4
27,6,35,3
27,6,36,4
27,6,37,3
27,6,38,3
27,6,39,5
27,6,40,5
27,6,41,4
27,6,42,3
27,6,43,5
27,6,44,4
27,6,45,5
27,6,46,4
27,6,47,5
27,6,48,4
27,6,49,3
27,6,50,3
27,6,51,3
27,6,52,3
27,6,53,4
27,6,54,4
27,6,55,4
27,6,56,4
27,6,57,5
27,6,58,4
27,6,59,4
27,6,60,3
27,6,61,4
27,6,62,4
27,6,63,4
27,6,64,4
27,6,65,5
27,6,66,4
27,6,67,4
27,6,68,4
27,6,69,4
27,6,70,5
27,6,71,4
27,6,72,3
27,6,73,4
27,6,74,4
27,6,75,4
27,6,76,3
27,6,77,4
27,6,78,3
27,6,79,4
27,6,80,3
28,1,1,4
28,1,2,5
28,1,3,3
28,1,4,3
28,1,5,4
28,1,6,4
28,1,7,2
28,1,8,4
28,1,9,4
28,1,10,5
28,1,11,4
28,1,12,5
28,1,13,3
28,1,14,4
28,1,15,3
28,1,16,4
28,1,17,3
28,1,18,4
28,1,19,4
28,1,20,4
28,1,21,3
28,1,22,5
28,1,23,5
28,1,24,4
28,1,25,4
28,1,26,5
28,1,27,5
28,1,28,4
28,1,29,5
28,1,30,5
28,1,31,3
28,1,32,3
28,1,33,4
28,1,34,5
28,1,35,4
28,1,36,4
28,1,37,3
28,1,38,5
28,1,39,5
28,1,40,4
28,1,41,3
28,1,42,4
28,1,43,4
28,1,44,4
28,1,45,3
28,1,46,4
28,1,47,5
28,1,48,4
28,1,49,4
28,1,50,4
28,1,51,4
28,1,52,4
28,1,53,4
28,1,54,5
28,1,55,4
28,1,56,4
28,1,57,4
28,1,58,4
28,1,59,4
28,1,60,3
28,1,61,4
28,1,62,4
28,1,63,5
28,1,64,4
28,1,65,4
28,1,66,4
28,1,67,4
28,1,68,5
28,1,69,4
28,1,70,3
28,1,71,4
28,1,72,5
28,1,73,3
28,1,74,4
28,1,75,5
28,1,76,3
28,1,77,3
28,1,78,4
28,1,79,4
28,1,80,5
28,2,1,6
28,2,2,3
28,2,3,4
28,2,4,5
28,2,5,4
28,2,6,4
28,2,7,4
28,2,8,5
28,2,9,5
28,2,10,6
28,2,11,4
28,2,12,4
28,2,13,3
28,2,14,4
28,2,15,4
28,2,16,4
28,2,17,3
28,2,18,5
28,2,19,4
28,2,20,3
28,2,21,5
28,2,22,4
28,2,23,4
28,2,24,4
28,2,25,4
28,2,26,4
28,2,27,3
28,2,28,3
28,2,29,3
28,2,30,5
28,2,31,4
28,2,32,4
28,2,33,4
28,2,34,4
28,2,35,4
28,2,36,3
28,2,37,4
28,2,38,3
28,2,39,4
28,2,40,4
28,2,41,4
28,2,42,4
28,2,43,4
28,2,44,5
28,2,45,4
28,2,46,5
28,2,47,5
28,2,48,4
28,2,49,4
28,2,50,5
28,2,51,3
28,2,52,4
28,2,53,3
28,2,54,4
28,2,55,3
28,2,56,4
28,2,57,4
28,2,58,4
28,2,59,5
28,2,60,5
28,2,61,5
28,2,62,4
28,2,63,4
28,2,64,4
28,2,65,5
28,2,66,5
28,2,67,4
28,2,68,5
28,2,69,3
28,2,70,4
28,2,71,4
28,2,72,5
28,2,73,4
28,2,74,4
28,2,75,4
28,2,76,4
28,2,77,5
28,2,78,5
28,2,79,4
28,2,80,3
28,3,1,4
28,3,2,4
28,3,3,3
28,3,4,5
28,3,5,3
28,3,6,4
28,3,7,3
28,3,8,3
28,3,9,5
28,3,10,5
28,3,11,5
28,3,12,2
28,3,13,3
28,3,14,4
28,3,15,4
28,3,16,5
28,3,17,3
28,3,18,5
28,3,19,4
28,3,20,4
28,3,21,4
28,3,22,4
28,3,23,5
28,3,24,3
28,3,25,4
28,3,26,3
28,3,27,5
28,3,28,4
28,3,29,4
28,3,30,2
28,3,31,3
28,3,32,3
28,3,33,3
28,3,34,5
28,3,35,5
28,3,36,6
28,3,37,3
28,3,38,4
28,3,39,4
28,3,40,5
28,3,41,5
28,3,42,4
28,3,43,4
28,3,44,5
28,3,45,4
28,3,46,3
28,3,47,4
28,3,48,3
28,3,49,4
28,3,50,5
28,3,51,5
28,3,52,4
28,3,53,4
28,3,54,4
28,3,55,3
28,3,56,5
28,3,57,4
28,3,58,5
28,3,59,6
28,3,60,4
28,3,61,4
28,3,62,4
28,3,63,3
28,3,64,4
28,3,65,4
28,3,66,3
28,3,67,4
28,3,68,5
28,3,69,5
28,3,70,4
28,3,71,3
28,3,72,5
28,3,73,4
28,3,74,3
28,3,75,3
28,3,76,3
28,3,77,4
28,3,78,4
28,3,79,4
28,3,80,5
28,4,1,4
28,4,2,5
28,4,3,4
28,4,4,5
28,4,5,3
28,4,6,4
28,4,7,2
28,4,8,5
28,4,9,5
28,4,10,3
28,4,11,5
28,4,12,4
28,4,13,3
28,4,14,5
28,4,15,4
28,4,16,4
28,4,17,5
28,4,18,5
28,4,19,5
28,4,20,5
28,4,21,4
28,4,22,5
28,4,23,4
28,4,24,4
28,4,25,5
28,4,26,4
28,4,27,4
28,4,28,3
28,4,29,3
28,4,30,4
28,4,31,3
28,4,32,4
28,4,33,5
28,4,34,3
28,4,35,5
28,4,36,5
28,4,37,5
28,4,38,4
28,4,39,5
28,4,40,4
28,4,41,4
28,4,42,5
28,4,43,4
28,4,44,4
28,4,45,4
28,4,46,4
28,4,47,4
28,4,48,3
28,4,49,4
28,4,50,4
28,4,51,4
28,4,52,5
28,4,53,5
28,4,54,5
28,4,55,4
28,4,56,4
28,4,57,4
28,4,58,5
28,4,59,4
28,4,60,3
28,4,61,4
28,4,62,4
28,4,63,3
28,4,64,4
28,4,65,4
28,4,66,4
28,4,67,4
28,4,68,4
28,4,69,4
28,4,70,4
28,4,71,5
28,4,72,5
28,4,73,4
28,4,74,5
28,4,75,5
28,4,76,4
28,4,77,4
28,4,78,4
28,4,79,5
28,4,80,4
28,5,1,4
28,5,2,4
28,5,3,4
28,5,4,5
28,5,5,4
28,5,6,6
28,5,7,4
28,5,8,4
28,5,9,4
28,5,10,4
28,5,11,4
28,5,12,4
28,5,13,4
28,5,14,4
28,5,15,2
28,5,16,5
28,5,17,4
28,5,18,5
28,5,19,3
28,5,20,4
28,5,21,4
28,5,22,4
28,5,23,4
28,5,24,4
28,5,25,3
28,5,26,3
28,5,27,5
28,5,28,3
28,5,29,5
28,5,30,4
28,5,31,3
28,5,32,4
28,5,33,5
28,5,34,4
28,5,35,3
28,5,36,4
28,5,37,4
28,5,38,4
28,5,39,4
28,5,40,4
28,5,41,3
28,5,42,4
28,5,43,4
28,5,44,4
28,5,45,4
28,5,46,4
28,5,47,3
28,5,48,3
28,5,49,5
28,5,50,3
28,5,51,4
28,5,52,4
28,5,53,4
28,5,54,5
28,5,55,4
28,5,56,4
28,5,57,4
28,5,58,4
28,5,59,3
28,5,60,4
28,5,61,4
28,5,62,3
28,5,63,4
28,5,64,4
28,5,65,4
28,5,66,4
28,5,67,4
28,5,68,4
28,5,69,4
28,5,70,5
28,5,71,4
28,5,72,4
28,5,73,3
28,5,74,4
28,5,75,4
28,5,76,4
28,5,77,5
28,5,78,3
28,5,79,5
28,5,80,4
28,6,1,4
28,6,2,4
28,6,3,4
28,6,4,3
28,6,5,4
28,6,6,4
28,6,7,4
28,6,8,4
28,6,9,4
28,6,10,3
28,6,11,5
28,6,12,5
28,6,13,3
28,6,14,3
28,6,15,4
28,6,16,5
28,6,17,4
28,6,18,4
28,6,19,4
28,6,20,4
28,6,21,4
28,6,22,3
28,6,23,3
28,6,24,6
28,6,25,5
28,6,26,5
28,6,27,4
28,6,28,5
28,6,29,5
28,6,30,5
28,6,31,2
28,6,32,5
28,6,33,4
28,6,34,4
28,6,35,5
28,6,36,4
28,6,37,4
28,6,38,4
28,6,39,5
28,6,40,4
28,6,41,5
28,6,42,4
28,6,43,3
28,6,44,3
28,6,45,4
28,6,46,3
28,6,47,4
28,6,48,3
28,6,49,4
28,6,50,5
28,6,51,5
28,6,52,4
28,6,53,5
28,6,54,4
28,6,55,4
28,6,56,4
28,6,57,4
28,6,58,5
28,6,59,5
28,6,60,3
28,6,61,4
28,6,62,4
28,6,63,4
28,6,64,4
28,6,65,4
28,6,66,4
28,6,67,4
28,6,68,3
28,6,69,4
28,6,70,4
28,6,71,4
28,6,72,4
28,6,73,3
28,6,74,4
28,6,75,3
28,6,76,4
28,6,77,3
28,6,78,4
28,6,79,3
28,6,80,4
29,1,1,4
29,1,2,2
29,1,3,3
29,1,4,3
29,1,5,5
29,1,6,3
29,1,7,4
29,1,8,4
29,1,9,5
29,1,10,5
29,1,11,4
29,1,12,3
29,1,13,3
29,1,14,5
29,1,15,4
29,1,16,4
29,1,17,4
29,1,18,5
29,1,19,4
29,1,20,6
29,1,21,5
29,1,22,4
29,1,23,2
29,1,24,5
29,1,25,5
29,1,26,4
29,1,27,4
29,1,28,5
29,1,29,5
29,1,30,3
29,1,31,5
29,1,32,5
29,1,33,4
29,1,34,3
29,1,35,4
29,1,36,4
29,1,37,4
29,1,38,5
29,1,39,5
29,1,40,5
29,1,41,4
29,1,42,4
29,1,43,5
29,1,44,5
29,1,45,4
29,1,46,5
29,1,47,4
29,1,48,4
29,1,49,5
29,1,50,6
29,1,51,4
29,1,52,4
29,1,53,5
29,1,54,4
29,1,55,5
29,1,56,4
29,1,57,4
29,1,58,4
29,1,59,5
29,1,60,5
29,1,61,5
29,1,62,5
29,1,63,5
29,1,64,5
29,1,65,5
29,1,66,6
29,1,67,5
29,1,68,4
29,1,69,4
29,1,70,6
29,1,71,5
29,1,72,5
29,1,73,5
29,1,74,4
29,1,75,5
29,1,76,5
29,1,77,5
29,1,78,5
29,1,79,5
29,1,80,5
29,2,1,5
29,2,2,3
29,2,3,3
29,2,4,3
29,2,5,3
29,2,6,3
29,2,7,3
29,2,8,3
29,2,9,3
29,2,10,4
29,2,11,4
29,2,12,4
29,2,13,3
29,2,14,4
29,2,15,4
29,2,16,6
29,2,17,4
29,2,18,3
29,2,19,3
29,2,20,5
29,2,21,4
29,2,22,4
29,2,23,3
29,2,24,3
29,2,25,4
29,2,26,2
29,2,27,4
29,2,28,4
29,2,29,5
29,2,30,6
29,2,31,2
29,2,32,4
29,2,33,5
29,2,34,4
29,2,35,4
29,2,36,5
29,2,37,5
29,2,38,4
29,2,39,5
29,2,40,5
29,2,41,4
29,2,42,4
29,2,43,3
29,2,44,5
29,2,45,4
29,2,46,4
29,2,47,5
29,2,48,5
29,2,49,4
29,2,50,4
29,2,51,5
29,2,52,5
29,2,53,5
29,2,54,6
29,2,55,5
29,2,56,5
29,2,57,5
29,2,58,4
29,2,59,4
29,2,60,5
29,2,61,4
29,2,62,4
29,2,63,6
29,2,64,4
29,2,65,5
29,2,66,5
29,2,67,6
29,2,68,4
29,2,69,4
29,2,70,5
29,2,71,5
29,2,72,4
29,2,73,4
29,2,74,5
29,2,75,5
29,2,76,5
29,2,77,5
29,2,78,4
29,2,79,5
29,2,80,6
29,3,1,5
29,3,2,3
29,3,3,6
29,3,4,2
29,3,5,4
29,3,6,4
29,3,7,3
29,3,8,3
29,3,9,4
29,3,10,5
29,3,11,5
29,3,12,4
29,3,13,3
29,3,14,3
29,3,15,4
29,3,16,5
29,3,17,4
29,3,18,3
29,3,19,5
29,3,20,4
29,3,21,4
29,3,22,4
29,3,23,3
29,3,24,4
29,3,25,4
29,3,26,4
29,3,27,4
29,3,28,4
29,3,29,5
29,3,30,4
29,3,31,5
29,3,32,5
29,3,33,4
29,3,34,5
29,3,35,3
29,3,36,5
29,3,37,5
29,3,38,5
29,3,39,4
29,3,40,5
29,3,41,5
29,3,42,3
29,3,43,5
29,3,44,5
29,3,45,5
29,3,46,4
29,3,47,5
29,3,48,5
29,3,49,4
29,3,50,6
29,3,51,5
29,3,52,5
29,3,53,5
29,3,54,4
29,3,55,5
29,3,56,4
29,3,57,4
29,3,58,5
29,3,59,4
29,3,60,5
29,3,61,5
29,3,62,4
29,3,63,5
29,3,64,4
29,3,65,5
29,3,66,5
29,3,67,5
29,3,68,6
29,3,69,6
29,3,70,6
29,3,71,5
29,3,72,5
29,3,73,5
29,3,74,5
29,3,75,5
29,3,76,5
29,3,77,5
29,3,78,5
29,3,79,5
29,3,80,6
29,4,1,2
29,4,2,4
29,4,3,6
29,4,4,3
29,4,5,5
29,4,6,4
29,4,7,7
29,4,8,3
29,4,9,4
29,4,10,3
29,4,11,5
29,4,12,4
29,4,13,5
29,4,14,3
29,4,15,6
29,4,16,2
29,4,17,4
29,4,18,3
29,4,19,4
29,4,20,5
29,4,21,5
29,4,22,5
29,4,23,4
29,4,24,4
29,4,25,4
29,4,26,6
29,4,27,5
29,4,28,5
29,4,29,4
29,4,30,5
29,4,31,5
29,4,32,2
29,4,33,5
29,4,34,4
29,4,35,4
29,4,36,5
29,4,37,4
29,4,38,5
29,4,39,4
29,4,40,4
29,4,41,6
29,4,42,4
29,4,43,4
29,4,44,5
29,4,45,5
29,4,46,5
29,4,47,5
29,4,48,4
29,4,49,5
29,4,50,4
29,4,51,5
29,4,52,4
29,4,53,5
29,4,54,5
29,4,55,4
29,4,56,5
29,4,57,5
29,4,58,5
29,4,59,3
29,4,60,4
29,4,61,4
29,4,62,5
29,4,63,5
29,4,64,4
29,4,65,5
29,4,66,5
29,4,67,3
29,4,68,5
29,4,69,5
29,4,70,5
29,4,71,5
29,4,72,4
29,4,73,5
29,4,74,5
29,4,75,4
29,4,76,5
29,4,77,5
29,4,78,5
29,4,79,5
29,4,80,5
29,5,1,3
29,5,2,4
29,5,3,2
29,5,4,4
29,5,5,3
29,5,6,5
29,5,7,3
29,5,8,3
29,5,9,5
29,5,10,4
29,5,11,5
29,5,12,4
29,5,13,5
29,5,14,3
29,5,15,4
29,5,16,5
29,5,17,4
29,5,18,4
29,5,19,5
29,5,20,5
29,5,21,4
29,5,22,6
29,5,23,3
29,5,24,5
29,5,25,4
29,5,26,3
29,5,27,3
29,5,28,3
29,5,29,5
29,5,30,5
29,5,31,5
29,5,32,4
29,5,33,5
29,5,34,4
29,5,35,5
29,5,36,4
29,5,37,4
29,5,38,3
29,5,39,4
29,5,40,4
29,5,41,4
29,5,42,4
29,5,43,4
29,5,44,5
29,5,45,5
29,5,46,5
29,5,47,4
29,5,48,5
29,5,49,3
29,5,50,5
29,5,51,4
29,5,52,4
29,5,53,5
29,5,54,4
29,5,55,5
29,5,56,4
29,5,57,5
29,5,58,4
29,5,59,4
29,5,60,5
29,5,61,5
29,5,62,4
29,5,63,5
29,5,64,4
29,5,65,5
29,5,66,4
29,5,67,5
29,5,68,5
29,5,69,4
29,5,70,5
29,5,71,5
29,5,72,4
29,5,73,5
29,5,74,5
29,5,75,5
29,5,76,4
29,5,77,5
29,5,78,6
29,5,79,5
29,5,80,5
29,6,1,4
29,6,2,4
29,6,3,2
29,6,4,3
29,6,5,4
29,6,6,4
29,6,7,4
29,6,8,4
29,6,9,3
29,6,10,6
29,6,11,5
29,6,12,5
29,6,13,5
29,6,14,4
29,6,15,5
29,6,16,5
29,6,17,4
29,6,18,5
29,6,19,3
29,6,20,5
29,6,21,5
29,6,22,4
29,6,23,4
29,6,24,4
29,6,25,4
29,6,26,3
29,6,27,4
29,6,28,4
29,6,29,5
29,6,30,5
29,6,31,5
29,6,32,3
29,6,33,4
29,6,34,5
29,6,35,4
29,6,36,4
29,6,37,4
29,6,38,4
29,6,39,3
29,6,40,4
29,6,41,3
29,6,42,4
29,6,43,3
29,6,44,4
29,6,45,4
29,6,46,3
29,6,47,4
29,6,48,4
29,6,49,5
29,6,50,5
29,6,51,5
29,6,52,5
29,6,53,5
29,6,54,5
29,6,55,5
29,6,56,4
29,6,57,5
29,6,58,4
29,6,59,4
29,6,60,4
29,6,61,5
29,6,62,5
29,6,63,4
29,6,64,4
29,6,65,5
29,6,66,5
29,6,67,5
29,6,68,5
29,6,69,5
29,6,70,5
29,6,71,6
29,6,72,5
29,6,73,4
29,6,74,5
29,6,75,5
29,6,76,5
29,6,77,5
29,6,78,4
